HourEnding,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
01/09/2020 20:00,"11,740.41","1,333.87","3,794.23",762.85,"12,158.93","3,379.85","6,422.51","1,161.99","40,754.64"
01/09/2020 21:00,"11,622.72","1,305.01","3,801.58",753.57,"11,950.91","3,336.04","6,280.20","1,156.87","40,206.91"
01/09/2020 22:00,"11,330.98","1,268.82","3,816.68",727.09,"11,506.96","3,247.66","6,004.81","1,128.99","39,031.98"
01/09/2020 23:00,"10,846.14","1,210.74","3,787.36",688.35,"10,710.73","3,064.83","5,565.54","1,077.00","36,950.70"
01/09/2020 24:00,"10,268.49","1,120.65","3,740.29",646.78,"9,837.77","2,812.23","5,109.64","1,021.34","34,557.19"
01/10/2020 01:00,"9,808.20","1,068.76","3,718.65",631.20,"9,161.26","2,616.33","4,763.93",999.93,"32,768.27"
01/10/2020 02:00,"9,569.12","1,024.01","3,712.25",619.92,"8,816.23","2,503.07","4,564.18",980.87,"31,789.64"
01/10/2020 03:00,"9,420.50",999.84,"3,706.06",614.66,"8,566.65","2,433.39","4,421.42",972.68,"31,135.19"
01/10/2020 04:00,"9,382.99",995.45,"3,696.67",617.44,"8,563.56","2,406.41","4,380.13",969.86,"31,012.50"
01/10/2020 05:00,"9,523.87","1,019.98","3,700.44",616.83,"8,779.02","2,415.01","4,459.00",979.36,"31,493.51"
01/10/2020 06:00,"9,996.43","1,077.36","3,731.72",651.33,"9,425.48","2,552.11","4,768.51","1,015.45","33,218.38"
01/10/2020 07:00,"10,791.57","1,203.94","3,804.81",704.80,"10,653.62","2,868.67","5,373.30","1,092.82","36,493.54"
01/10/2020 08:00,"11,108.36","1,254.87","3,866.28",733.39,"11,249.83","2,989.71","5,744.73","1,144.95","38,092.12"
01/10/2020 09:00,"11,202.61","1,291.02","3,858.48",739.63,"11,314.50","2,986.11","5,790.02","1,146.86","38,329.23"
01/10/2020 10:00,"11,522.03","1,311.82","3,840.06",745.17,"11,514.76","3,093.85","5,922.13","1,137.44","39,087.27"
01/10/2020 11:00,"11,826.30","1,338.58","3,789.80",753.78,"11,758.35","3,189.27","6,019.18","1,135.15","39,810.42"
01/10/2020 12:00,"11,928.99","1,346.42","3,781.34",750.19,"11,833.24","3,251.18","6,083.89","1,134.77","40,110.03"
01/10/2020 13:00,"11,946.42","1,297.21","3,754.29",740.51,"11,872.21","3,312.53","6,071.38","1,127.98","40,122.52"
01/10/2020 14:00,"11,984.64","1,313.39","3,759.65",739.29,"11,805.85","3,380.11","6,072.99","1,129.14","40,185.05"
01/10/2020 15:00,"11,885.16","1,279.82","3,771.03",738.32,"11,698.66","3,417.87","6,106.37","1,138.13","40,035.35"
01/10/2020 16:00,"11,841.98","1,314.75","3,768.70",731.49,"11,549.09","3,408.20","6,127.38","1,139.93","39,881.52"
01/10/2020 17:00,"11,872.32","1,306.23","3,777.00",740.20,"11,700.49","3,402.00","6,220.27","1,138.17","40,156.68"
01/10/2020 18:00,"11,998.63","1,320.35","3,796.95",752.71,"12,143.06","3,366.05","6,360.84","1,139.62","40,878.21"
01/10/2020 19:00,"12,037.17","1,345.34","3,837.85",766.86,"12,157.59","3,439.05","6,573.13","1,167.46","41,324.44"
01/10/2020 20:00,"11,884.73","1,295.71","3,880.55",763.23,"11,799.10","3,380.37","6,396.35","1,162.93","40,562.97"
01/10/2020 21:00,"11,715.52","1,292.24","3,907.02",767.25,"11,499.80","3,298.30","5,872.55","1,152.95","39,505.64"
01/10/2020 22:00,"11,500.66","1,248.56","3,919.90",769.42,"11,150.63","3,219.88","5,531.10","1,144.48","38,484.63"
01/10/2020 23:00,"11,129.26","1,158.80","3,911.92",762.96,"10,723.11","3,103.47","5,221.13","1,113.94","37,124.61"
01/10/2020 24:00,"10,516.48","1,091.16","3,893.59",747.89,"10,314.39","2,885.49","4,867.85","1,080.23","35,397.08"
01/11/2020 01:00,"9,641.18","1,010.73","3,851.21",729.51,"10,042.90","2,619.23","4,590.84","1,085.58","33,571.17"
01/11/2020 02:00,"9,061.50",969.52,"3,809.87",735.37,"10,025.10","2,461.74","4,423.40","1,081.81","32,568.32"
01/11/2020 03:00,"8,842.58",928.41,"3,810.85",747.08,"10,235.88","2,358.64","4,318.32","1,096.71","32,338.49"
01/11/2020 04:00,"8,742.93",975.15,"3,817.50",770.38,"10,541.80","2,289.15","4,301.66","1,120.87","32,559.45"
01/11/2020 05:00,"8,762.47",971.99,"3,837.90",795.18,"11,038.82","2,279.84","4,398.68","1,158.85","33,243.73"
01/11/2020 06:00,"8,961.66","1,034.34","3,856.62",835.59,"11,944.74","2,323.86","4,598.16","1,206.21","34,761.19"
01/11/2020 07:00,"9,257.96","1,121.84","3,884.12",884.30,"13,131.44","2,432.91","4,974.77","1,271.28","36,958.63"
01/11/2020 08:00,"9,636.25","1,209.78","3,935.25",941.86,"14,413.40","2,541.30","5,454.88","1,350.60","39,483.32"
01/11/2020 09:00,"10,031.65","1,325.06","3,932.46",989.61,"15,605.76","2,669.43","5,893.47","1,395.16","41,842.59"
01/11/2020 10:00,"10,475.55","1,427.68","3,900.17","1,024.26","16,588.49","2,787.48","6,045.11","1,403.26","43,652.01"
01/11/2020 11:00,"10,774.54","1,514.89","3,865.28","1,036.27","17,068.32","2,858.65","6,071.64","1,383.31","44,572.91"
01/11/2020 12:00,"10,821.52","1,564.38","3,807.29","1,017.52","16,903.84","2,877.92","5,941.45","1,316.49","44,250.41"
01/11/2020 13:00,"10,719.98","1,564.47","3,749.31",977.90,"16,211.63","2,875.62","5,768.87","1,268.23","43,136.01"
01/11/2020 14:00,"10,528.47","1,530.03","3,705.97",933.23,"15,129.61","2,873.43","5,534.08","1,219.06","41,453.89"
01/11/2020 15:00,"10,357.56","1,534.13","3,658.21",886.12,"14,062.05","2,869.24","5,424.98","1,176.70","39,969.00"
01/11/2020 16:00,"10,239.39","1,497.97","3,635.67",852.25,"13,372.84","2,865.15","5,398.82","1,148.92","39,011.02"
01/11/2020 17:00,"10,209.98","1,514.03","3,627.29",845.63,"13,212.57","2,847.80","5,460.11","1,144.35","38,861.76"
01/11/2020 18:00,"10,517.13","1,559.62","3,648.28",879.02,"13,914.23","2,835.73","5,676.70","1,177.88","40,208.58"
01/11/2020 19:00,"11,067.09","1,662.88","3,745.48",930.10,"14,872.94","2,972.23","6,129.35","1,259.64","42,639.72"
01/11/2020 20:00,"11,152.78","1,658.88","3,799.27",939.23,"15,155.96","2,981.17","6,214.02","1,285.37","43,186.68"
01/11/2020 21:00,"11,185.88","1,704.96","3,829.48",943.86,"15,323.63","2,946.29","6,266.46","1,301.24","43,501.79"
01/11/2020 22:00,"11,136.00","1,708.82","3,848.92",938.83,"15,309.86","2,917.64","6,238.62","1,307.77","43,406.46"
01/11/2020 23:00,"10,972.27","1,680.17","3,850.44",922.76,"15,044.03","2,866.38","6,130.71","1,301.49","42,768.25"
01/11/2020 24:00,"10,685.73","1,674.29","3,841.49",900.02,"14,653.93","2,772.75","5,958.55","1,282.46","41,769.22"
01/12/2020 01:00,"10,473.55","1,635.06","3,840.24",892.46,"14,338.64","2,688.50","5,837.19","1,253.22","40,958.87"
01/12/2020 02:00,"10,343.58","1,632.81","3,816.32",890.29,"14,145.40","2,622.60","5,781.24","1,251.70","40,483.95"
01/12/2020 03:00,"10,265.77","1,643.86","3,808.82",892.87,"14,091.04","2,587.27","5,807.49","1,254.51","40,351.64"
01/12/2020 04:00,"10,293.85","1,645.62","3,807.45",894.37,"14,171.57","2,582.50","5,873.57","1,260.35","40,529.28"
01/12/2020 05:00,"10,430.43","1,685.67","3,816.70",906.22,"14,430.04","2,601.98","6,021.55","1,228.29","41,120.87"
01/12/2020 06:00,"10,659.66","1,719.90","3,828.63",927.73,"14,839.07","2,667.85","6,300.60","1,249.79","42,193.23"
01/12/2020 07:00,"11,024.28","1,780.65","3,842.34",953.85,"15,417.82","2,783.44","6,673.69","1,301.92","43,777.99"
01/12/2020 08:00,"11,340.36","1,849.42","3,866.63",985.69,"16,029.86","2,894.09","7,071.89","1,360.27","45,398.21"
01/12/2020 09:00,"11,577.96","1,870.12","3,877.78",999.87,"16,132.83","2,995.49","7,210.18","1,393.09","46,057.32"
01/12/2020 10:00,"11,637.72","1,784.95","3,858.99",981.26,"15,802.79","3,010.38","6,991.17","1,371.92","45,439.19"
01/12/2020 11:00,"11,516.86","1,723.44","3,781.80",924.34,"15,063.25","2,925.64","6,583.43","1,284.39","43,803.15"
01/12/2020 12:00,"11,284.90","1,637.44","3,724.05",878.60,"14,126.97","2,848.79","6,221.84","1,217.31","41,939.90"
01/12/2020 13:00,"11,021.37","1,503.52","3,663.28",827.60,"13,270.64","2,808.32","5,944.82","1,179.00","40,218.54"
01/12/2020 14:00,"10,695.79","1,424.60","3,633.86",790.73,"12,475.56","2,812.12","5,816.38","1,141.17","38,790.21"
01/12/2020 15:00,"10,414.72","1,355.19","3,610.88",755.97,"11,809.24","2,830.01","5,569.92","1,105.02","37,450.96"
01/12/2020 16:00,"10,245.66","1,338.43","3,595.78",732.84,"11,498.16","2,861.54","5,534.80","1,088.08","36,895.29"
01/12/2020 17:00,"10,254.94","1,350.03","3,604.41",733.44,"11,658.36","2,875.08","5,612.00","1,107.41","37,195.68"
01/12/2020 18:00,"10,627.89","1,424.60","3,632.08",781.78,"12,476.65","2,906.49","5,925.67","1,157.47","38,932.63"
01/12/2020 19:00,"11,143.81","1,530.13","3,712.92",828.54,"13,386.20","3,076.13","6,387.91","1,233.04","41,298.68"
01/12/2020 20:00,"11,128.19","1,572.15","3,740.76",830.19,"13,496.61","3,095.59","6,454.09","1,248.14","41,565.73"
01/12/2020 21:00,"11,018.11","1,544.38","3,740.21",825.96,"13,389.58","3,059.24","6,360.17","1,244.40","41,182.05"
01/12/2020 22:00,"10,745.92","1,516.99","3,748.50",812.25,"13,041.66","2,998.14","6,154.19","1,213.36","40,231.00"
01/12/2020 23:00,"10,234.21","1,438.80","3,722.49",777.18,"12,324.98","2,823.72","5,740.00","1,164.66","38,226.04"
01/12/2020 24:00,"9,777.79","1,313.65","3,704.32",756.30,"11,684.50","2,615.59","5,336.49","1,127.87","36,316.51"
01/13/2020 01:00,"9,401.71","1,250.33","3,717.07",746.31,"11,245.92","2,463.34","5,077.05","1,120.44","35,022.17"
01/13/2020 02:00,"9,199.64","1,250.53","3,729.12",749.36,"11,103.75","2,366.62","4,899.54","1,112.73","34,411.28"
01/13/2020 03:00,"9,125.88","1,256.40","3,734.01",755.24,"11,161.42","2,299.59","4,815.66","1,113.33","34,261.52"
01/13/2020 04:00,"9,200.27","1,282.77","3,755.83",769.74,"11,381.76","2,286.54","4,786.05","1,123.21","34,586.16"
01/13/2020 05:00,"9,498.23","1,335.55","3,800.28",798.99,"11,937.75","2,332.46","4,957.80","1,149.87","35,810.93"
01/13/2020 06:00,"10,122.92","1,435.31","3,856.37",849.50,"13,006.60","2,486.33","5,424.59","1,211.82","38,393.43"
01/13/2020 07:00,"10,978.80","1,597.91","3,943.92",927.62,"14,488.68","2,815.31","6,112.47","1,310.35","42,175.05"
01/13/2020 08:00,"11,306.22","1,648.39","3,987.68",952.63,"14,976.67","2,926.20","6,362.14","1,343.23","43,503.15"
01/13/2020 09:00,"11,350.74","1,615.85","3,955.37",937.90,"14,688.93","2,903.48","6,289.64","1,310.86","43,052.76"
01/13/2020 10:00,"11,445.57","1,551.13","3,926.20",922.61,"14,481.10","2,979.15","6,276.34","1,275.71","42,857.81"
01/13/2020 11:00,"11,555.38","1,475.14","3,877.40",905.78,"14,233.94","3,051.35","6,239.06","1,237.41","42,575.45"
01/13/2020 12:00,"11,548.44","1,405.54","3,846.44",888.07,"13,900.91","3,137.58","6,206.28","1,192.68","42,125.94"
01/13/2020 13:00,"11,433.53","1,354.04","3,807.72",859.62,"13,550.30","3,207.21","6,140.37","1,161.75","41,514.53"
01/13/2020 14:00,"11,373.39","1,326.79","3,776.47",835.61,"13,180.08","3,257.70","6,099.51","1,145.76","40,995.31"
01/13/2020 15:00,"11,268.37","1,347.35","3,759.38",808.57,"12,777.81","3,320.33","6,032.10","1,131.00","40,444.90"
01/13/2020 16:00,"11,190.43","1,281.14","3,751.90",787.89,"12,535.20","3,337.06","6,011.57","1,125.20","40,020.38"
01/13/2020 17:00,"11,163.67","1,305.28","3,757.81",785.17,"12,644.17","3,350.09","6,122.96","1,129.01","40,258.16"
01/13/2020 18:00,"11,380.88","1,362.42","3,723.05",805.09,"13,163.77","3,362.31","6,417.84","1,145.38","41,360.75"
01/13/2020 19:00,"11,509.99","1,414.86","3,764.67",830.88,"13,596.18","3,500.32","6,697.74","1,203.10","42,517.74"
01/13/2020 20:00,"11,316.89","1,395.87","3,807.39",816.83,"13,266.65","3,494.03","6,589.27","1,198.53","41,885.47"
01/13/2020 21:00,"11,058.25","1,362.89","3,813.82",799.82,"12,939.04","3,424.93","6,368.11","1,177.15","40,944.00"
01/13/2020 22:00,"10,658.48","1,298.83","3,794.32",772.16,"12,337.47","3,317.00","6,032.38","1,152.75","39,363.38"
01/13/2020 23:00,"10,115.09","1,202.30","3,773.84",725.41,"11,382.00","3,116.28","5,576.68","1,108.01","36,999.61"
01/13/2020 24:00,"9,628.44","1,117.00","3,747.25",690.05,"10,496.22","2,888.78","5,127.29","1,064.22","34,759.26"
01/14/2020 01:00,"9,372.61","1,045.18","3,712.82",669.74,"9,756.16","2,677.43","4,799.46","1,019.06","33,052.46"
01/14/2020 02:00,"9,162.33","1,005.75","3,712.74",659.25,"9,465.89","2,562.36","4,609.84","1,014.38","32,192.54"
01/14/2020 03:00,"9,031.83",984.43,"3,711.38",656.02,"9,276.60","2,491.65","4,504.69","1,011.00","31,667.59"
01/14/2020 04:00,"8,994.24",983.95,"3,715.89",661.84,"9,268.84","2,450.90","4,502.74","1,019.07","31,597.47"
01/14/2020 05:00,"9,198.15","1,003.16","3,740.44",673.22,"9,549.50","2,463.19","4,591.40","1,039.71","32,258.77"
01/14/2020 06:00,"9,731.13","1,078.16","3,811.32",715.30,"10,324.61","2,597.06","4,990.69","1,092.96","34,341.23"
01/14/2020 07:00,"10,578.99","1,212.07","3,897.53",784.04,"11,603.13","2,916.80","5,608.90","1,192.10","37,793.56"
01/14/2020 08:00,"10,949.83","1,259.45","3,936.45",818.59,"12,178.19","3,027.10","5,875.03","1,238.76","39,283.41"
01/14/2020 09:00,"11,061.84","1,269.27","3,904.81",817.21,"12,099.34","3,020.81","5,843.77","1,219.82","39,236.88"
01/14/2020 10:00,"11,312.30","1,278.79","3,867.50",805.34,"12,036.37","3,119.65","5,854.41","1,196.26","39,470.63"
01/14/2020 11:00,"11,596.03","1,284.64","3,822.19",791.36,"11,975.25","3,267.73","5,866.00","1,166.89","39,770.10"
01/14/2020 12:00,"11,755.42","1,278.34","3,759.18",775.26,"11,777.56","3,423.95","5,853.31","1,142.06","39,765.08"
01/14/2020 13:00,"11,884.18","1,266.75","3,718.23",756.21,"11,602.62","3,570.45","5,852.77","1,125.60","39,776.82"
01/14/2020 14:00,"12,053.30","1,252.02","3,704.85",744.10,"11,584.81","3,716.12","5,889.61","1,115.60","40,060.42"
01/14/2020 15:00,"12,118.75","1,232.97","3,700.17",734.76,"11,485.91","3,798.02","5,933.79","1,107.33","40,111.69"
01/14/2020 16:00,"12,119.62","1,211.69","3,698.44",729.38,"11,322.69","3,812.45","6,002.25","1,106.06","40,002.58"
01/14/2020 17:00,"12,136.54","1,231.37","3,699.32",731.13,"11,451.47","3,774.39","6,093.70","1,115.62","40,233.54"
01/14/2020 18:00,"12,181.71","1,272.05","3,686.62",743.82,"11,763.85","3,677.91","6,270.24","1,130.79","40,726.99"
01/14/2020 19:00,"12,395.21","1,330.37","3,732.66",784.19,"12,320.53","3,758.71","6,585.10","1,180.86","42,087.62"
01/14/2020 20:00,"12,275.34","1,324.24","3,753.22",782.91,"12,250.63","3,712.54","6,536.02","1,179.55","41,814.45"
01/14/2020 21:00,"12,069.50","1,292.96","3,768.56",778.09,"11,997.46","3,632.21","6,344.36","1,170.90","41,054.03"
01/14/2020 22:00,"11,735.26","1,235.61","3,768.64",756.57,"11,534.33","3,510.18","6,055.32","1,143.36","39,739.27"
01/14/2020 23:00,"11,187.69","1,158.44","3,725.02",715.33,"10,746.62","3,295.00","5,620.51","1,091.83","37,540.44"
01/14/2020 24:00,"10,515.14","1,066.52","3,676.12",678.36,"9,842.45","3,017.24","5,150.41","1,047.59","34,993.84"
01/15/2020 01:00,"9,937.83","1,107.35","3,588.77",660.85,"9,290.21","2,717.48","4,858.18","1,016.49","33,177.16"
01/15/2020 02:00,"9,605.88","1,066.63","3,562.68",647.60,"8,940.65","2,584.99","4,636.48",993.53,"32,038.44"
01/15/2020 03:00,"9,442.31","1,032.99","3,555.59",643.73,"8,686.79","2,506.82","4,535.60",989.90,"31,393.72"
01/15/2020 04:00,"9,375.59","1,038.60","3,558.11",642.05,"8,677.18","2,469.21","4,491.28",991.85,"31,243.87"
01/15/2020 05:00,"9,566.57","1,062.62","3,554.61",658.28,"8,937.38","2,466.54","4,590.02","1,006.64","31,842.66"
01/15/2020 06:00,"10,092.54","1,123.84","3,578.50",690.74,"9,702.79","2,600.85","4,926.34","1,050.17","33,765.78"
01/15/2020 07:00,"10,898.70","1,256.35","3,638.20",756.21,"11,004.44","2,919.37","5,550.36","1,134.78","37,158.43"
01/15/2020 08:00,"11,266.79","1,311.21","3,667.82",782.10,"11,601.11","3,024.54","5,886.11","1,174.18","38,713.87"
01/15/2020 09:00,"11,365.30","1,332.78","3,659.77",777.61,"11,551.22","3,002.14","5,872.81","1,152.75","38,714.38"
01/15/2020 10:00,"11,628.95","1,370.11","3,642.46",778.55,"11,749.82","3,093.41","5,954.30","1,140.02","39,357.63"
01/15/2020 11:00,"11,905.26","1,387.47","3,650.52",779.10,"11,899.61","3,222.14","6,052.94","1,149.88","40,046.93"
01/15/2020 12:00,"12,084.82","1,404.04","3,646.42",769.35,"12,053.18","3,341.70","6,120.64","1,163.61","40,583.77"
01/15/2020 13:00,"12,199.41","1,409.38","3,639.10",758.95,"12,137.09","3,449.17","6,168.60","1,153.15","40,914.84"
01/15/2020 14:00,"12,408.32","1,413.91","3,642.59",753.65,"12,271.51","3,548.84","6,259.09","1,144.35","41,442.26"
01/15/2020 15:00,"12,541.06","1,413.26","3,661.14",743.84,"12,346.96","3,630.31","6,316.75","1,139.11","41,792.43"
01/15/2020 16:00,"12,662.90","1,323.84","3,682.35",738.65,"12,306.68","3,659.30","6,347.55","1,145.75","41,867.03"
01/15/2020 17:00,"12,600.65","1,359.88","3,671.18",743.01,"12,312.35","3,621.62","6,391.37","1,150.14","41,850.20"
01/15/2020 18:00,"12,506.90","1,410.56","3,689.85",764.01,"12,639.59","3,544.18","6,515.23","1,153.50","42,223.82"
01/15/2020 19:00,"12,572.29","1,451.95","3,755.04",790.80,"12,997.26","3,635.81","6,844.96","1,196.84","43,244.95"
01/15/2020 20:00,"12,287.69","1,430.60","3,765.38",784.23,"12,795.35","3,596.52","6,770.50","1,203.31","42,633.59"
01/15/2020 21:00,"11,986.54","1,395.43","3,747.10",771.47,"12,407.76","3,518.71","6,623.69","1,183.96","41,634.67"
01/15/2020 22:00,"11,568.37","1,341.04","3,730.40",745.10,"11,837.44","3,400.70","6,283.23","1,149.17","40,055.45"
01/15/2020 23:00,"10,947.01","1,238.77","3,666.27",706.22,"10,831.28","3,174.10","5,810.49","1,090.33","37,464.48"
01/15/2020 24:00,"10,307.61","1,123.80","3,627.09",670.29,"9,917.59","2,919.17","5,301.94","1,048.13","34,915.61"
01/16/2020 01:00,"9,816.53",960.07,"3,750.72",641.62,"9,138.76","2,774.75","4,920.44","1,002.30","33,005.18"
01/16/2020 02:00,"9,469.36",923.90,"3,760.74",638.13,"8,785.11","2,657.35","4,706.60",987.30,"31,928.47"
01/16/2020 03:00,"9,298.21",908.23,"3,756.65",640.17,"8,629.25","2,592.46","4,563.54",988.14,"31,376.65"
01/16/2020 04:00,"9,237.28",903.34,"3,776.15",653.11,"8,675.13","2,557.01","4,508.88",993.63,"31,304.53"
01/16/2020 05:00,"9,382.63",922.22,"3,803.26",679.32,"8,945.34","2,576.00","4,586.11","1,014.14","31,909.01"
01/16/2020 06:00,"9,899.69",991.64,"3,841.81",732.44,"9,738.95","2,703.03","4,922.86","1,063.24","33,893.67"
01/16/2020 07:00,"10,724.47","1,129.40","3,930.73",822.37,"11,235.09","3,032.47","5,572.96","1,163.00","37,610.49"
01/16/2020 08:00,"11,044.57","1,199.28","3,981.34",870.48,"12,082.43","3,122.22","5,866.52","1,225.45","39,392.28"
01/16/2020 09:00,"11,120.49","1,217.49","3,988.17",885.32,"12,335.51","3,092.15","5,846.05","1,241.79","39,726.98"
01/16/2020 10:00,"11,349.01","1,293.95","3,985.80",897.82,"12,614.18","3,172.44","5,940.69","1,259.68","40,513.57"
01/16/2020 11:00,"11,615.39","1,330.06","3,993.03",906.41,"12,924.52","3,295.02","5,982.31","1,274.10","41,320.84"
01/16/2020 12:00,"11,784.80","1,351.56","3,993.03",907.51,"13,072.90","3,409.54","5,983.99","1,280.32","41,783.65"
01/16/2020 13:00,"11,870.91","1,315.23","3,988.06",909.58,"13,157.98","3,507.71","5,989.53","1,274.83","42,013.83"
01/16/2020 14:00,"11,994.76","1,306.05","4,006.49",916.77,"13,192.54","3,577.56","5,913.81","1,277.73","42,185.71"
01/16/2020 15:00,"11,997.18","1,293.29","4,020.59",910.17,"13,130.59","3,637.39","5,826.34","1,285.87","42,101.43"
01/16/2020 16:00,"11,820.00","1,350.55","4,026.19",916.64,"13,065.17","3,625.18","5,776.31","1,302.63","41,882.67"
01/16/2020 17:00,"11,737.56","1,369.59","4,067.27",930.33,"13,301.55","3,605.81","5,837.75","1,333.40","42,183.24"
01/16/2020 18:00,"11,777.76","1,420.90","4,111.60",949.75,"13,847.68","3,536.39","6,044.33","1,375.64","43,064.05"
01/16/2020 19:00,"11,945.05","1,471.73","4,174.78",969.75,"14,193.78","3,619.05","6,323.67","1,424.87","44,122.67"
01/16/2020 20:00,"11,795.53","1,424.43","4,187.00",968.77,"14,031.08","3,608.35","6,280.84","1,424.44","43,720.46"
01/16/2020 21:00,"11,562.75","1,392.29","4,156.15",960.73,"13,692.13","3,528.84","6,142.12","1,424.97","42,859.99"
01/16/2020 22:00,"11,134.54","1,354.32","4,113.71",928.93,"13,126.29","3,381.70","5,855.98","1,394.01","41,289.48"
01/16/2020 23:00,"10,496.39","1,286.77","4,048.30",881.72,"12,202.69","3,141.40","5,429.70","1,331.52","38,818.48"
01/16/2020 24:00,"9,842.60","1,203.49","4,002.73",839.57,"11,394.95","2,874.86","4,986.11","1,279.43","36,423.75"
01/17/2020 01:00,"9,302.07","1,119.45","3,951.91",815.38,"10,807.54","2,679.86","4,729.72","1,232.97","34,638.91"
01/17/2020 02:00,"8,968.59","1,080.48","3,930.07",799.34,"10,496.69","2,549.31","4,560.09","1,215.53","33,600.11"
01/17/2020 03:00,"8,778.92","1,062.34","3,924.26",794.88,"10,345.67","2,473.48","4,443.89","1,207.55","33,030.98"
01/17/2020 04:00,"8,700.95","1,066.50","3,916.07",796.83,"10,376.16","2,440.38","4,427.10","1,208.90","32,932.88"
01/17/2020 05:00,"8,836.64","1,112.07","3,934.81",811.69,"10,682.58","2,456.36","4,546.43","1,225.54","33,606.12"
01/17/2020 06:00,"9,332.94","1,185.83","3,964.79",845.02,"11,496.09","2,599.80","4,907.66","1,249.26","35,581.39"
01/17/2020 07:00,"10,114.33","1,326.95","4,025.69",904.74,"12,806.46","2,908.24","5,550.83","1,315.44","38,952.69"
01/17/2020 08:00,"10,522.47","1,378.21","4,062.70",935.15,"13,379.55","3,004.19","5,887.07","1,359.10","40,528.45"
01/17/2020 09:00,"10,684.22","1,412.70","4,041.49",935.13,"13,406.71","2,995.24","5,910.44","1,359.38","40,745.32"
